"state","likelihood","ucld.mean"
19938000,-166144.400352385,1.30733714054772e-05
19940000,-166137.175638092,1.24592147111173e-05
19942000,-166140.609224529,1.50812937469773e-05
19944000,-166146.214868179,1.32637411234072e-05
19946000,-166136.291022942,1.29392857140637e-05
19948000,-166140.060952512,1.14186959083781e-05
19950000,-166136.626078477,1.40296051383166e-05
19952000,-166137.349336044,1.43822598462912e-05
19954000,-166141.003021196,1.15228279080693e-05
19956000,-166138.515395488,1.48142078934192e-05
19958000,-166134.037026668,1.23578064253948e-05
19960000,-166128.870202535,1.55160821635959e-05
19962000,-166125.765426805,1.66122937099244e-05
19964000,-166125.512510435,1.81758050330817e-05
19966000,-166144.151141356,1.58602489399996e-05
19968000,-166131.353915087,1.84427679941847e-05
19970000,-166143.378358189,1.93106265194196e-05
19972000,-166123.730855131,1.88464531753829e-05
19974000,-166128.479048806,1.82700444539475e-05
19976000,-166133.339241583,1.83093213573232e-05
19978000,-166138.842034011,1.9718868040738e-05
19980000,-166132.478095592,2.06838027781053e-05
19982000,-166138.198980897,2.19837770586043e-05
19984000,-166131.278577559,1.90042377617791e-05
19986000,-166136.220824704,1.95659295189162e-05
19988000,-166137.713034157,1.97533968640071e-05
19990000,-166137.341913813,1.78596943247179e-05
19992000,-166123.647624707,1.67997019458186e-05
19994000,-166146.088278498,1.84601697408536e-05
19996000,-166144.28945116,1.45294782972833e-05
19998000,-166140.00723678,1.75434109404898e-05
2e+07,-166140.895828069,1.89853434530106e-05
20002000,-166140.318258962,1.8421840503932e-05
20004000,-166137.102737388,1.61151464979896e-05
20006000,-166133.181466296,1.65400649681174e-05
20008000,-166128.538413369,1.53981620815347e-05
20010000,-166136.848473678,1.48862456190828e-05
20012000,-166141.442068639,1.6088557733688e-05
20014000,-166154.613382598,1.01761514977969e-05
20016000,-166141.958429652,9.35539180509472e-06
20018000,-166153.066614082,1.21013221632009e-05
20020000,-166143.696520739,9.68919866713925e-06
20022000,-166151.339252055,8.59522357200444e-06
20024000,-166151.668121779,4.52010426153843e-06
20026000,-166140.622927063,8.37533362615866e-06
20028000,-166142.868223128,4.24744838777434e-06
20030000,-166141.094185018,4.51995731978707e-06
20032000,-166135.974373173,7.47038766706208e-06
20034000,-166135.796367172,6.35928370539247e-06
20036000,-166142.193992817,6.52999208906825e-06
20038000,-166150.396932693,5.68765109414126e-06
20040000,-166139.278073764,9.26394566505657e-06
20042000,-166132.177386522,1.09717030108522e-05
20044000,-166147.323373281,1.34432819574942e-05
20046000,-166137.372587278,1.01696247297815e-05
20048000,-166138.118829559,1.38940356703873e-05
20050000,-166139.17650852,1.39581949628304e-05
20052000,-166135.823645141,1.43144722754139e-05
20054000,-166150.207313112,1.65539794489637e-05
20056000,-166135.722501922,1.37072756833948e-05
20058000,-166126.632240767,1.57807672479379e-05
20060000,-166139.836627976,1.40204954810841e-05
20062000,-166129.966363162,1.4729258725593e-05
20064000,-166131.005048737,1.20365682166642e-05
20066000,-166136.351934031,1.44429828209217e-05
20068000,-166130.34006601,1.49732229309667e-05
20070000,-166136.450251045,1.61493781872813e-05
20072000,-166149.807967272,1.50699264973002e-05
20074000,-166137.856378212,1.57947764242588e-05
20076000,-166129.735394872,1.51466641322016e-05
20078000,-166136.808316209,1.54420958338329e-05
20080000,-166134.031835442,1.51800622632199e-05
20082000,-166143.449214202,1.5502047102694e-05
20084000,-166146.894531276,1.54055992487865e-05
20086000,-166151.394552996,1.34679767523355e-05
20088000,-166149.15868021,1.50494663990022e-05
20090000,-166130.067862509,1.39807709163874e-05
20092000,-166144.55068425,1.50087871894339e-05
20094000,-166130.856966001,1.69537424633878e-05
20096000,-166128.149331284,1.70011654291308e-05
20098000,-166139.610291388,1.39762329829556e-05
20100000,-166144.129210096,1.28944403804276e-05
20102000,-166136.981544885,1.38132127058135e-05
20104000,-166140.141448338,1.5536285118081e-05
20106000,-166144.299729417,1.34825862711529e-05
20108000,-166144.664544643,1.60066496518078e-05
20110000,-166139.95484101,1.43771910315651e-05
20112000,-166136.167569398,1.43922493778018e-05
20114000,-166130.912290512,1.43703410993454e-05
20116000,-166127.376533676,1.54716789800324e-05
20118000,-166126.008705035,1.34707828536596e-05
20120000,-166137.170957782,1.42334510441412e-05
20122000,-166129.140246994,1.40434895787601e-05
20124000,-166126.184496919,1.71051357047694e-05
20126000,-166126.378875503,1.55452072860768e-05
20128000,-166132.287185526,1.37753589041178e-05
20130000,-166142.515448324,1.59210348476201e-05
20132000,-166125.428228184,1.6052815964453e-05
20134000,-166137.367191811,1.4837329650153e-05
20136000,-166135.547758379,1.5105121128012e-05
20138000,-166131.753150892,1.63457886324568e-05
20140000,-166139.70637262,1.80555070375366e-05
20142000,-166145.437510122,1.97372315776089e-05
20144000,-166142.943085865,1.71244537814953e-05
20146000,-166151.579149172,1.85447802554361e-05
20148000,-166144.383124629,1.86309124435877e-05
20150000,-166146.447842321,1.91114687168525e-05
20152000,-166139.433842216,1.69333856670139e-05
20154000,-166146.11109889,1.89836092715169e-05
20156000,-166145.576637553,1.78012304929124e-05
20158000,-166132.569062587,1.89235549415895e-05
20160000,-166147.562841432,1.81715725518238e-05
20162000,-166140.51281788,1.78403316927238e-05
20164000,-166152.214421754,1.77166675085011e-05
20166000,-166152.005941935,1.75622170849877e-05
20168000,-166137.721359675,1.87394398530807e-05
20170000,-166132.199981833,1.77804857832039e-05
20172000,-166141.829627332,1.96534024973365e-05
20174000,-166138.920941522,1.77444303108958e-05
20176000,-166154.70258021,1.74965944392621e-05
20178000,-166146.337222494,2.10807740842914e-05
20180000,-166136.386250613,1.93787080054647e-05
20182000,-166130.980007064,2.03982725322634e-05
20184000,-166130.766385046,2.12397170359511e-05
20186000,-166133.119019774,2.40704062091291e-05
20188000,-166122.994139264,2.25654727656185e-05
20190000,-166128.402554794,2.17888743081558e-05
20192000,-166140.73873478,2.34302540936317e-05
20194000,-166156.05040393,2.3863014508041e-05
20196000,-166140.568112308,2.41025911940845e-05
20198000,-166136.745157542,2.3255550928021e-05
20200000,-166146.392640966,2.29188940717617e-05
20202000,-166134.553522847,2.44569622955894e-05
20204000,-166138.254550572,2.38348415644381e-05
20206000,-166137.360152073,2.40004306288398e-05
20208000,-166129.239819632,2.80610835828673e-05
20210000,-166123.557809838,2.6164296236404e-05
20212000,-166136.422241257,2.98153564618269e-05
20214000,-166131.887363808,2.65833905111989e-05
20216000,-166124.493112062,2.65173614033539e-05
20218000,-166138.901548911,2.55723266602207e-05
20220000,-166139.622413253,2.47749031846509e-05
20222000,-166145.115078824,2.7764150850781e-05
20224000,-166133.615372313,2.70288204379594e-05
20226000,-166135.780293689,2.69209907532217e-05
20228000,-166126.976649096,2.62981334399904e-05
20230000,-166123.447643871,2.74043018442546e-05
20232000,-166124.707574775,2.68252689454846e-05
20234000,-166125.500007162,2.70028095479254e-05
20236000,-166128.869498616,2.70827048966089e-05
20238000,-166137.538207801,2.80917662301377e-05
20240000,-166138.025160017,2.58595061692479e-05
20242000,-166131.151761855,2.57698725023876e-05
20244000,-166140.52187411,2.57926733882969e-05
20246000,-166135.934343482,2.49942952461811e-05
20248000,-166131.767353317,2.6880557722452e-05
20250000,-166132.222424088,2.70025336764805e-05
20252000,-166129.431523106,2.63421088056285e-05
20254000,-166128.72821857,2.56551651585163e-05
20256000,-166138.839862796,2.39612474295627e-05
20258000,-166128.947321859,2.52542860900145e-05
20260000,-166127.325814572,2.11246782792983e-05
20262000,-166129.533494552,2.16029906879559e-05
20264000,-166136.276896255,2.19924533849591e-05
20266000,-166132.167358838,2.0866488639325e-05
20268000,-166121.164085021,2.10837076110871e-05
20270000,-166134.853517503,2.07610451645767e-05
20272000,-166136.385231979,2.33471755301006e-05
20274000,-166127.641237769,2.13176553571539e-05
20276000,-166130.689446634,2.04415063085692e-05
20278000,-166132.265416602,2.46521134105007e-05
20280000,-166145.993846009,2.41238665186391e-05
20282000,-166136.960355409,2.06139192599102e-05
20284000,-166121.54612479,2.38580429743311e-05
20286000,-166126.249634572,2.39169478492604e-05
20288000,-166138.266523389,2.12041392934787e-05
20290000,-166139.709538097,2.15005480808806e-05
20292000,-166145.282514546,2.01420444490813e-05
20294000,-166155.711468061,2.12511809250318e-05
20296000,-166137.678468674,2.31202983840958e-05
20298000,-166149.666209712,2.14004103500359e-05
20300000,-166149.420075687,2.47844300371914e-05
20302000,-166148.284641056,2.33545044312591e-05
20304000,-166144.370566012,2.31842116915187e-05
20306000,-166139.806726837,2.30712469466873e-05
20308000,-166144.779078113,2.37748450383349e-05
20310000,-166148.346513,2.14851539849888e-05
20312000,-166143.735684587,2.23237757351579e-05
20314000,-166131.271717682,2.10155324464563e-05
20316000,-166135.937825942,1.95739093985427e-05
20318000,-166134.170419889,2.11504341351394e-05
20320000,-166124.613357838,2.08403934326039e-05
20322000,-166135.489928179,2.26191187663053e-05
20324000,-166130.123134997,2.07889425522549e-05
20326000,-166133.982654486,2.32545683861431e-05
20328000,-166125.734614538,2.25205398809067e-05
20330000,-166135.21682493,1.92348013500087e-05
20332000,-166140.695246544,1.98341695431668e-05
20334000,-166133.891173854,1.84068442956418e-05
20336000,-166128.273079196,2.02226052232766e-05
20338000,-166124.176319148,2.01789551740853e-05
20340000,-166133.864801573,1.67815362437896e-05
20342000,-166139.261216476,2.11956345549313e-05
20344000,-166124.479750791,2.36068138126388e-05
20346000,-166137.862295888,2.50055101459734e-05
20348000,-166130.396246162,2.49305531671495e-05
20350000,-166132.330944319,2.56612514171104e-05
20352000,-166145.934808291,2.4414926096565e-05
20354000,-166141.137433674,2.52611672207354e-05
20356000,-166142.560042972,2.30744038494222e-05
20358000,-166146.614115751,2.30914680837349e-05
20360000,-166148.375383693,2.34055519068197e-05
20362000,-166127.585305641,2.38682850701246e-05
20364000,-166120.997353595,2.5424278573432e-05
20366000,-166115.473109752,2.52910712314868e-05
20368000,-166122.257461665,2.35233164361432e-05
20370000,-166125.161231024,2.31102285242137e-05
20372000,-166137.345050029,2.46443358087496e-05
20374000,-166139.423519002,2.5611535439895e-05
20376000,-166132.26417982,2.42834584668607e-05
20378000,-166131.923778657,2.41631566815459e-05
20380000,-166137.126465514,2.51634724099277e-05
20382000,-166128.233226519,2.5321111132724e-05
20384000,-166128.260187378,2.45521089820461e-05
20386000,-166135.298565397,2.24631271326936e-05
20388000,-166134.909878544,2.30810386947187e-05
20390000,-166126.596364574,2.28199219293554e-05
20392000,-166132.20277145,2.25842991222842e-05
20394000,-166134.267467744,2.22103329838898e-05
20396000,-166129.303413638,2.06703392107478e-05
20398000,-166124.334241724,2.22864040698382e-05
20400000,-166133.076145162,2.39633605955881e-05
20402000,-166131.355338487,2.22082412461324e-05
20404000,-166131.511476284,2.14711794280023e-05
20406000,-166124.359833304,2.25349876459234e-05
20408000,-166127.188310956,2.42180514290825e-05
20410000,-166125.538098507,2.49458036165191e-05
20412000,-166134.625754911,2.52472295281934e-05
20414000,-166133.512377437,2.36293366696479e-05
20416000,-166146.346695579,2.26937910069006e-05
20418000,-166130.71442704,2.42093686523474e-05
20420000,-166139.632357746,2.56856195762987e-05
20422000,-166148.477107644,2.53972259162906e-05
20424000,-166140.193080394,2.67040175107868e-05
20426000,-166142.189712254,2.74081539545038e-05
20428000,-166137.461200542,2.7644302249789e-05
20430000,-166124.440095909,2.82736891217895e-05
20432000,-166135.473985752,2.71340757069887e-05
20434000,-166135.694907732,2.86764256495643e-05
20436000,-166138.575135251,2.80534228178758e-05
20438000,-166134.105108493,2.62423784314264e-05
20440000,-166135.537774793,3.00881001581161e-05
20442000,-166129.051230458,2.58393451128052e-05
20444000,-166130.565761547,2.87153135906482e-05
20446000,-166119.101610069,2.79296158439518e-05
20448000,-166123.469459354,2.79802876661865e-05
20450000,-166143.196031119,3.02934313166753e-05
20452000,-166132.949677853,2.97001537969159e-05
20454000,-166121.836376381,2.81676106473465e-05
20456000,-166130.578644083,2.90583213239316e-05
20458000,-166126.27190002,2.82633260050031e-05
20460000,-166129.218088191,2.84424211412979e-05
20462000,-166127.43829244,2.76154965599544e-05
20464000,-166129.344073392,2.67915690536045e-05
20466000,-166124.776145043,2.70306188334185e-05
20468000,-166132.124127917,2.90480285116666e-05
20470000,-166140.12225194,2.90767796524218e-05
20472000,-166132.522736497,2.99298874282392e-05
20474000,-166137.322735583,3.15004445974663e-05
20476000,-166138.763905525,3.34229351908477e-05
20478000,-166112.886887582,3.17301366530854e-05
20480000,-166126.507290783,3.12364810220538e-05
20482000,-166133.044946424,3.05038124732378e-05
20484000,-166119.947792749,2.99147698807075e-05
20486000,-166120.576719854,3.25268939037798e-05
20488000,-166130.021410805,3.23820030867006e-05
20490000,-166131.900874313,3.16074721205169e-05
20492000,-166145.160079458,3.27967861318402e-05
20494000,-166136.682007495,3.44413775568001e-05
20496000,-166131.955418942,3.5174232539292e-05
20498000,-166129.858869423,3.2991050130472e-05
20500000,-166124.534980789,3.31376874296788e-05
20502000,-166131.153439441,3.41713324742195e-05
20504000,-166126.799032242,3.59559242677953e-05
20506000,-166124.598648879,3.75382878862167e-05
20508000,-166125.606853943,3.73286009769988e-05
20510000,-166126.819832731,3.50830727027188e-05
20512000,-166141.338020428,3.72631607923194e-05
20514000,-166120.914673319,3.77818063556322e-05
20516000,-166121.004172891,3.56105577506077e-05
20518000,-166128.599161201,3.78262061324146e-05
20520000,-166133.377925866,3.72915918086391e-05
20522000,-166131.483722753,3.69172202144218e-05
20524000,-166131.363243982,3.7035772472626e-05
20526000,-166137.761104997,3.75418480884887e-05
20528000,-166133.666607344,3.79209118710212e-05
20530000,-166147.821401658,3.86112037694938e-05
20532000,-166145.098008636,3.6140483562476e-05
20534000,-166141.315015784,3.54557634389226e-05
20536000,-166129.129403361,3.24591978684322e-05
20538000,-166128.33306377,3.53676029980047e-05
20540000,-166130.425324249,3.66117865644828e-05
20542000,-166116.729686764,3.73553024645121e-05
20544000,-166131.096803738,3.49305841785887e-05
20546000,-166129.324528172,3.69995798867984e-05
20548000,-166121.803803819,3.61047021534277e-05
20550000,-166122.612602569,3.76149622717931e-05
20552000,-166120.895439679,3.97602128307082e-05
20554000,-166115.828424027,3.86694177998922e-05
20556000,-166124.190424934,4.00895909683514e-05
20558000,-166125.732213665,4.07799981435317e-05
20560000,-166140.476954988,3.94258700366549e-05
20562000,-166135.505252207,3.42518193366637e-05
20564000,-166126.23227069,3.66107719012396e-05
20566000,-166140.489533202,3.70266499914685e-05
20568000,-166137.243807292,3.61257497932336e-05
20570000,-166140.795753534,3.31588564370852e-05
20572000,-166141.753059439,3.46700692679292e-05
20574000,-166132.992151175,3.68160692912086e-05
20576000,-166128.985080991,3.56621398973373e-05
20578000,-166138.325385476,3.49011317671868e-05
20580000,-166130.050638536,3.61769792216314e-05
20582000,-166125.429732127,3.56670671674332e-05
20584000,-166133.331705584,3.18103340164174e-05
20586000,-166124.424635013,3.3160411256883e-05
20588000,-166115.531187468,3.25305678749504e-05
20590000,-166119.239283048,3.32848390307016e-05
20592000,-166114.683888313,3.52257867865061e-05
20594000,-166138.746613728,3.65120598987319e-05
20596000,-166124.750331474,3.68762653969073e-05
20598000,-166131.050091366,3.58732022620647e-05
20600000,-166132.755634159,3.42007895681569e-05
20602000,-166129.621338632,3.66026851783762e-05
20604000,-166126.763463143,3.47280146413608e-05
20606000,-166135.971329107,3.42174464697681e-05
20608000,-166115.503698059,3.70319908391559e-05
20610000,-166127.616162146,3.31806441756213e-05
20612000,-166118.817167349,3.68346119502936e-05
20614000,-166124.318023601,3.4872473739283e-05
20616000,-166117.606478871,3.39287479357351e-05
20618000,-166136.190015244,3.0748860619806e-05
20620000,-166141.324300483,2.86852691494219e-05
20622000,-166127.88662017,2.88879261323844e-05
20624000,-166124.303990113,3.0684329933916e-05
20626000,-166128.875551883,3.25867017432378e-05
20628000,-166126.552903374,3.25350598874859e-05
20630000,-166121.238771007,3.4557129588183e-05
20632000,-166117.095688206,3.23077727833707e-05
20634000,-166120.170946505,3.27448128435386e-05
20636000,-166128.303509481,3.55555877308242e-05
20638000,-166124.816765722,3.28299137587693e-05
20640000,-166125.766069,3.31881605061081e-05
20642000,-166130.325503543,3.54502782796096e-05
20644000,-166131.326451323,3.42738866411208e-05
20646000,-166133.558729665,3.23283736190497e-05
20648000,-166137.401040726,3.14991453820704e-05
20650000,-166148.464145793,3.24928143741516e-05
20652000,-166139.806377115,2.98110490706784e-05
20654000,-166125.600997092,3.13038308693437e-05
20656000,-166132.416866261,3.30773860396401e-05
20658000,-166126.08602561,3.04311802865845e-05
20660000,-166137.952040852,2.957088797922e-05
20662000,-166140.861839243,3.43020167041391e-05
20664000,-166122.251559919,3.61229994695343e-05
20666000,-166135.841816666,3.49974891801205e-05
20668000,-166127.612303108,3.70286527616774e-05
20670000,-166133.588258161,3.42994165816754e-05
20672000,-166143.898267176,3.38168600629382e-05
20674000,-166133.627741026,3.52655689331337e-05
20676000,-166122.667087091,3.46013341435694e-05
20678000,-166131.021763475,3.5434016670156e-05
20680000,-166130.466373088,3.80155192253911e-05
20682000,-166122.41461521,3.55171464768708e-05
20684000,-166112.021781426,3.48473676978158e-05
20686000,-166129.138833306,3.66116109167231e-05
20688000,-166129.739825825,3.87537750584985e-05
20690000,-166129.377076047,3.36408141281867e-05
20692000,-166125.219111501,3.4924878113735e-05
20694000,-166137.346528205,3.92104019875457e-05
20696000,-166122.925403694,3.71426238905453e-05
20698000,-166143.88437573,3.25915388938868e-05
20700000,-166142.95737303,3.0757850047131e-05
20702000,-166135.380022832,2.99335429987755e-05
20704000,-166135.883512016,3.18081862683122e-05
20706000,-166125.311431372,3.04065172479458e-05
20708000,-166130.478191856,3.26396190137748e-05
20710000,-166138.712050638,3.47375751172764e-05
20712000,-166126.727258917,3.41810818664413e-05
20714000,-166132.014853058,3.56856447654417e-05
20716000,-166133.992029333,3.17431244710361e-05
20718000,-166139.450212719,3.33063031485603e-05
20720000,-166131.822836343,2.71400406934178e-05
20722000,-166132.37037687,3.41559254081936e-05
20724000,-166133.267796937,3.02499122026866e-05
20726000,-166125.658735557,3.21525141858871e-05
20728000,-166128.003249054,3.17785465930427e-05
20730000,-166132.277866096,3.09033791000791e-05
20732000,-166134.34428684,2.93101152408456e-05
20734000,-166145.214495231,3.26038807609758e-05
20736000,-166137.667164686,3.57684705315622e-05
20738000,-166134.152469699,3.24380461373807e-05
20740000,-166131.325601045,3.52531360577e-05
20742000,-166136.799281301,3.39302321632281e-05
20744000,-166130.923997328,3.30146182785452e-05
20746000,-166135.39720748,3.34195598752636e-05
20748000,-166147.622650196,3.62555512962884e-05
20750000,-166134.27546441,3.12867478637991e-05
20752000,-166152.1568185,3.61460858459716e-05
20754000,-166131.908656432,3.01623429992291e-05
20756000,-166130.763662234,3.34956784649099e-05
20758000,-166129.502991471,3.30822805756288e-05
20760000,-166135.059214639,3.26433769325263e-05
20762000,-166124.022757374,2.76816670424269e-05
20764000,-166118.927218761,2.9323909591807e-05
20766000,-166135.612731659,2.73915775044951e-05
20768000,-166141.071099675,2.7857135778136e-05
20770000,-166139.085000896,2.64876374465058e-05
20772000,-166146.07085136,2.7462574082982e-05
20774000,-166132.487197884,2.93007243191585e-05
20776000,-166129.080483576,2.9713263641265e-05
20778000,-166124.266985741,2.72427081644887e-05
20780000,-166136.58476915,2.71127822700744e-05
20782000,-166131.125116639,2.7900560042701e-05
20784000,-166132.663359188,2.74605975249894e-05
20786000,-166121.933406938,2.46867079977322e-05
20788000,-166125.869098478,2.66212066277058e-05
20790000,-166132.175182532,2.76963432778796e-05
20792000,-166157.69798212,2.33096978031989e-05
20794000,-166143.504886846,2.4036334632798e-05
20796000,-166150.103538185,2.14067606701263e-05
20798000,-166151.301054642,2.67534347589252e-05
20800000,-166134.424917473,2.64565400559447e-05
20802000,-166135.167457965,2.53311236763894e-05
20804000,-166151.652710669,2.57056927174461e-05
20806000,-166145.569949543,2.2046758659794e-05
20808000,-166136.462017167,2.13420680286081e-05
20810000,-166134.084972169,2.34679941745398e-05
20812000,-166132.169058255,2.8924122239591e-05
20814000,-166135.345366884,2.81621265144817e-05
20816000,-166137.617712185,3.04549281734443e-05
20818000,-166144.617897867,2.9135393701187e-05
20820000,-166149.667543673,3.14820915572456e-05
20822000,-166134.90692718,2.92107010009522e-05
20824000,-166134.007075588,2.89876204587989e-05
20826000,-166132.01219271,2.97982714217744e-05
20828000,-166126.675448079,3.25460373185491e-05
20830000,-166119.910994255,3.35383357293092e-05
20832000,-166114.878449329,3.27226054744322e-05
20834000,-166122.475907009,3.24514309672895e-05
20836000,-166118.499142362,2.92658700411704e-05
20838000,-166128.275079095,3.22111411746565e-05
20840000,-166129.759831214,3.12098558178487e-05
20842000,-166137.927101123,2.9074313992864e-05
20844000,-166129.975264653,2.568956822019e-05
20846000,-166115.707343723,2.63322885605768e-05
20848000,-166129.45964227,2.91667722083357e-05
20850000,-166130.298121744,2.96773439899592e-05
20852000,-166135.287095525,2.70362759437454e-05
20854000,-166149.796464158,2.66662235387287e-05
20856000,-166121.384488128,2.59174013668645e-05
20858000,-166138.983700712,2.48326512546277e-05
20860000,-166128.154708451,2.52373786511037e-05
20862000,-166129.052885484,2.47272780998356e-05
20864000,-166143.268041169,2.53912717862896e-05
20866000,-166125.73144379,2.32892908541614e-05
20868000,-166147.374958336,2.19529097123928e-05
20870000,-166138.933631405,2.54403863717655e-05
20872000,-166140.463203226,2.36032015096158e-05
20874000,-166157.200636892,2.4464200205966e-05
20876000,-166171.18304534,2.44830646058971e-05
20878000,-166144.537776743,2.25995662207889e-05
20880000,-166135.165239491,1.97319968840202e-05
20882000,-166143.019742274,2.09240628234855e-05
20884000,-166127.575552701,2.49693465772792e-05
20886000,-166142.770251648,2.56120405966028e-05
20888000,-166133.26303393,2.5815734698411e-05
20890000,-166135.310639544,2.33341455757862e-05
20892000,-166126.764392762,2.31332036818201e-05
20894000,-166121.56869303,2.38179584008921e-05
20896000,-166125.254482969,2.5653938839088e-05
20898000,-166136.175381322,2.56856034828728e-05
20900000,-166139.879807908,2.64686999766344e-05
20902000,-166138.510342143,2.61954322511672e-05
20904000,-166132.382063298,2.58039346314025e-05
20906000,-166121.493666216,2.72560873401002e-05
20908000,-166121.731367314,2.62586059324188e-05
20910000,-166126.027183336,2.84584623555176e-05
20912000,-166126.088894339,2.44952928067579e-05
20914000,-166131.082291519,2.42990351035356e-05
20916000,-166133.456422491,2.17336783521363e-05
20918000,-166140.744325327,2.31497974206247e-05
20920000,-166135.727975973,2.09014306515068e-05
20922000,-166135.870146721,2.30892353935093e-05
20924000,-166140.9547554,2.73609967672245e-05
20926000,-166148.060677377,2.65702962351891e-05
20928000,-166137.521684146,2.9085212900944e-05
20930000,-166130.491892874,3.01968288686204e-05
20932000,-166141.905749863,3.04388603717563e-05
20934000,-166135.974340402,3.10432016960624e-05
20936000,-166138.128723711,2.94127883105398e-05
20938000,-166135.56270961,2.96180252701003e-05
20940000,-166147.6420899,3.30117482899458e-05
20942000,-166135.039044125,2.98880758088596e-05
20944000,-166126.818832228,3.23284661998928e-05
20946000,-166126.088486638,3.19120092863838e-05
20948000,-166134.989315851,3.26088908981754e-05
20950000,-166137.753443409,2.99393633124419e-05
20952000,-166134.250608601,3.02776993636934e-05
20954000,-166124.968799403,3.179335980112e-05
20956000,-166130.083256071,2.84890868940182e-05
20958000,-166120.272055262,2.94299135356099e-05
20960000,-166119.602745079,3.07981366310036e-05
20962000,-166131.330240222,3.06547520672724e-05
20964000,-166118.412635173,3.15405054264232e-05
20966000,-166134.244210797,3.1982217113943e-05
20968000,-166135.103907947,3.03081953391959e-05
20970000,-166146.553452407,3.18472113947734e-05
20972000,-166150.530779326,3.32260718809656e-05
20974000,-166147.398370229,3.73016008874418e-05
20976000,-166137.145921589,3.63769997084137e-05
20978000,-166143.524138544,3.62059901986136e-05
20980000,-166149.097985991,3.81490310757229e-05
20982000,-166128.787545732,3.66180059518541e-05
20984000,-166132.659515152,3.34289785404269e-05
20986000,-166123.29278377,3.72992471862485e-05
20988000,-166117.795254934,3.63633416305263e-05
20990000,-166113.317608183,3.36431991600864e-05
20992000,-166118.301556429,3.10568013628862e-05
20994000,-166124.184082906,3.29319756309818e-05
20996000,-166138.829924928,3.12552423648258e-05
20998000,-166130.533670217,3.25044041946029e-05
2.1e+07,-166130.897201453,3.18054711233228e-05
21002000,-166137.059146088,3.00310208118139e-05
21004000,-166132.344613432,2.88575538200653e-05
21006000,-166141.868287902,2.92507448856323e-05
21008000,-166121.898993623,2.76587957731278e-05
21010000,-166129.135050116,2.54932492767504e-05
21012000,-166123.967011313,2.64463997809988e-05
21014000,-166120.419776684,2.73278740643587e-05
21016000,-166134.319974754,2.76727484899288e-05
21018000,-166152.362582539,2.30014287819621e-05
21020000,-166147.576750372,2.30650007898313e-05
21022000,-166139.231884485,2.46235917533737e-05
21024000,-166131.668412942,2.09916228237696e-05
21026000,-166132.46877925,1.98681445081995e-05
21028000,-166134.375024827,2.20920536885329e-05
21030000,-166120.144771074,2.14129100484181e-05
21032000,-166123.518644706,1.9776989733657e-05
21034000,-166136.853114303,1.940424400851e-05
21036000,-166125.182314519,2.10137630232133e-05
21038000,-166130.92162996,2.21138264660502e-05
21040000,-166133.978189996,2.0851440956234e-05
21042000,-166130.966929937,2.01435971981336e-05
21044000,-166137.982584286,2.23873223225304e-05
21046000,-166133.951619455,2.06591357672255e-05
21048000,-166144.66391567,1.86225208857449e-05
21050000,-166136.918763413,1.82863053848939e-05
21052000,-166119.268453239,1.96911243421445e-05
21054000,-166137.306060185,1.87136158276051e-05
21056000,-166129.85932437,2.02716688384837e-05
21058000,-166129.084055842,1.88914684776442e-05
21060000,-166139.54572169,1.63024401822503e-05
21062000,-166135.845782327,1.76996353569589e-05
21064000,-166128.333806504,1.70442830000371e-05
21066000,-166136.737155384,1.74676299699692e-05
21068000,-166124.017633105,1.86567569868435e-05
21070000,-166126.263828919,1.67698129142702e-05
21072000,-166143.26906029,1.94589005242383e-05
21074000,-166130.975930269,1.90670624274886e-05
21076000,-166130.188240247,1.92916311844128e-05
21078000,-166141.839818149,1.96582345930637e-05
21080000,-166141.122365822,1.87776086893009e-05
21082000,-166133.331472697,2.16804896808192e-05
21084000,-166138.052517206,2.03885237317349e-05
21086000,-166153.333015311,2.23969443693544e-05
21088000,-166128.786726493,2.07637227654089e-05
21090000,-166137.998648147,2.06602333188664e-05
21092000,-166161.72170794,1.87179028806181e-05
21094000,-166137.252814961,2.15497932775154e-05
21096000,-166133.668855318,2.01257854325774e-05
21098000,-166126.65368567,2.23442519722127e-05
21100000,-166139.635896936,1.93534379871197e-05
21102000,-166132.526023797,1.94744165717386e-05
21104000,-166147.368368527,2.09994671312566e-05
21106000,-166150.818164319,2.03600727186371e-05
21108000,-166143.539034122,2.06824439424451e-05
21110000,-166149.524682596,1.85172714420639e-05
21112000,-166136.862826172,1.94372201875252e-05
21114000,-166153.96484094,1.84308587729208e-05
21116000,-166157.002347616,1.74257847861708e-05
21118000,-166141.579478365,1.83562582905574e-05
21120000,-166145.975795266,2.00823921862684e-05
21122000,-166132.98354412,1.91628268265582e-05
21124000,-166132.73466892,1.92904925616936e-05
21126000,-166126.341842257,2.28570702838918e-05
21128000,-166140.108173845,2.2243066935901e-05
21130000,-166139.103658844,2.07828625276593e-05
21132000,-166142.171768061,2.03128502097882e-05
21134000,-166140.852992997,2.14389106180975e-05
21136000,-166139.721845795,1.98504594362177e-05
21138000,-166147.116944897,2.09177956098535e-05
21140000,-166150.57362811,2.09492607136157e-05
21142000,-166147.630406236,1.935471545644e-05
21144000,-166148.712046913,2.15359422586316e-05
21146000,-166144.644415444,2.29139785547413e-05
21148000,-166144.948389582,1.90094912214606e-05
21150000,-166148.702137781,2.04577911057806e-05
21152000,-166147.063406458,2.22020610892849e-05
