"state","likelihood","ucld.mean"
880000,-599128.006008423,0.0209686406939658
885000,-598915.838095845,0.0210896346875573
890000,-598909.38063861,0.0212421920078899
895000,-598912.19134828,0.0211484061289564
9e+05,-598913.426544066,0.0211334586656578
905000,-598898.011825626,0.0209982129235571
910000,-598887.870493663,0.0210014297809601
915000,-598871.745046398,0.0209850267385433
920000,-598883.655064284,0.0212162452710973
925000,-598881.262431514,0.0210343688118404
930000,-598867.106296399,0.0214203988074135
935000,-598860.303215587,0.0218285842980266
940000,-598841.598760927,0.0215581892902439
945000,-598845.346591906,0.0217000488851704
950000,-598844.634737325,0.0210332350322248
955000,-598843.957783172,0.0212578007110066
960000,-598851.597053207,0.0213218049127716
965000,-598847.184330144,0.0208443854573093
970000,-598837.972736464,0.0209744744638237
975000,-598842.524121072,0.0213861724442214
980000,-598845.581459267,0.0216309318369447
985000,-598860.25582992,0.0216526732595851
990000,-598869.025478671,0.0209075323474616
995000,-598860.011972915,0.0211503645443606
1e+06,-597446.815484033,0.0218512075571202
1005000,-597196.674267419,0.0213013673015434
1010000,-597178.629141106,0.021575322754945
1015000,-597153.98257307,0.0207886402060312
1020000,-597145.297364697,0.020887957125884
1025000,-597103.858757551,0.0209318304540024
1030000,-597102.868181607,0.0209214600476058
1035000,-597096.275186025,0.0207568448194486
1040000,-597104.307793423,0.0213774855128196
1045000,-597086.34072623,0.0212575477255589
1050000,-597082.532808301,0.0210223911077888
1055000,-597078.198840196,0.0213352291305323
1060000,-597084.110869692,0.02174386034177
1065000,-597077.885190567,0.0215272205989421
1070000,-597066.92422096,0.0212565837961412
1075000,-597060.929745367,0.0215997647215396
1080000,-597067.682470036,0.0218301322716429
1085000,-597054.397863371,0.0216035577912328
1090000,-597057.614205058,0.0216583284294438
1095000,-597066.05489594,0.0222663371237085
1100000,-597068.516401159,0.0215828690835613
1105000,-597059.764646931,0.0213542969861656
1110000,-597073.768830602,0.0213611612319413
1115000,-597070.569361691,0.0212047116683845
1120000,-597070.984431066,0.0213030462766973
1125000,-597061.873384486,0.0212843507150692
1130000,-597069.905395841,0.021130691252682
1135000,-597064.686366583,0.0208889158921049
1140000,-597061.451632377,0.0213713468409852
1145000,-597067.824423302,0.0208799769895597
1150000,-597053.747456444,0.0206144842391953
1155000,-597056.595661781,0.0209101684812255
1160000,-597063.717994607,0.0213066672020018
1165000,-597055.390222801,0.020930068640262
1170000,-597056.249156598,0.0205303963848372
1175000,-597055.619364268,0.019888087141586
1180000,-597053.436814158,0.0204731488173495
1185000,-597051.721570521,0.0206920548100199
1190000,-597062.760264275,0.0202441853205541
1195000,-597061.715161702,0.0206005572553483
1200000,-597080.006450792,0.0204453815376278
1205000,-597074.89741186,0.0205808343431758
1210000,-597063.006358417,0.020141794075994
1215000,-597081.047614885,0.0200056209340595
1220000,-597070.588187525,0.0206386545153146
1225000,-597064.928888417,0.0199516855704463
1230000,-597059.670120571,0.0203144305230942
1235000,-597053.081495561,0.02064752864785
1240000,-597068.598547927,0.0200818153918957
1245000,-597060.316298789,0.020030483203276
1250000,-597072.146276013,0.020450596072515
1255000,-597052.120563391,0.0211664124259714
1260000,-597050.791995542,0.0208673331216293
1265000,-597056.145320091,0.0209267537033887
1270000,-597054.16521399,0.0207949661607131
1275000,-597057.208668923,0.0208126205537991
1280000,-597055.339479038,0.0209939002824371
1285000,-597054.053437896,0.0211198711830535
1290000,-597053.511060612,0.0215430611876146
1295000,-597048.852055026,0.0216778873901881
1300000,-597052.27519692,0.021379678370503
1305000,-597055.025118279,0.0212797976964317
1310000,-597060.436889138,0.0214861009105983
1315000,-597054.491565126,0.0213100656723875
1320000,-597072.407759845,0.0210026016878966
1325000,-597067.147378247,0.0205636201044958
1330000,-597066.658256845,0.0206012240142009
1335000,-597072.824842135,0.0206158820691326
1340000,-597063.356161765,0.0200880186597118
1345000,-597062.813460305,0.0202179276406378
1350000,-597061.453326229,0.0205581655885645
1355000,-597056.994558956,0.0210313981677045
1360000,-597060.179758837,0.0213682000701193
1365000,-597051.076493809,0.0207916045543716
1370000,-597052.811205438,0.0213309291764782
1375000,-597054.637459588,0.0210649183463083
1380000,-597051.035611243,0.0210999211498728
1385000,-597045.672663757,0.0205585026172654
1390000,-597041.048006231,0.021056517323001
1395000,-597037.164832708,0.0211169563663153
1400000,-597030.010151522,0.0204837420739887
1405000,-597019.810247374,0.0208595782292176
1410000,-597026.430294568,0.0213450573918644
1415000,-597032.529894693,0.0212525468214012
1420000,-597027.645427128,0.0213041113857943
1425000,-597036.45128158,0.0216706120072236
1430000,-597044.427028196,0.0213238758162142
1435000,-597046.859255201,0.020756142093923
1440000,-597054.411673842,0.0209206289111579
1445000,-597056.710832466,0.0210515682468214
1450000,-597051.691583617,0.0203927355208323
1455000,-597057.913616826,0.0198862278617869
1460000,-597048.10876792,0.0196256228812619
1465000,-597059.397499904,0.0199370281206593
1470000,-597052.780530552,0.0199178877054683
1475000,-597070.480039799,0.020329870208039
1480000,-597056.699625002,0.0211127109610199
1485000,-597041.205759779,0.0208885213553433
1490000,-597050.039716823,0.0207665465078383
1495000,-597056.578601956,0.0206737830081694
1500000,-597047.660576781,0.0205175740000429
1505000,-597039.181708728,0.0204444697959457
1510000,-597030.537532073,0.0204908129676985
1515000,-597035.210887579,0.020975142381108
1520000,-597042.244062365,0.0208260775241867
1525000,-597043.199641655,0.0211344590501156
1530000,-597049.488855219,0.0208451247049315
1535000,-597032.105835781,0.0211200670618544
1540000,-597033.89438087,0.0216060692913608
1545000,-597034.628324184,0.0214330053337265
1550000,-597034.553490044,0.0208877686428001
1555000,-597024.323042626,0.0207747234061762
1560000,-597022.448353242,0.0206658498863664
1565000,-597019.634256505,0.0206557297112074
1570000,-597029.421042298,0.0207776959640759
1575000,-597020.526869052,0.0215258940929729
1580000,-597030.879901843,0.0213135644624389
1585000,-597038.527728089,0.0212883532930628
1590000,-597032.664317377,0.0209125765173339
1595000,-597042.335706932,0.0203843771158579
1600000,-597042.756317814,0.0213781549386162
1605000,-597054.135195807,0.0206846309918509
1610000,-597048.210541096,0.0203151971145661
1615000,-595371.852737856,0.0207712475454395
1620000,-595180.072170884,0.0216503224448322
1625000,-595152.249624103,0.0212819506822108
1630000,-595075.271107226,0.0211579471868893
1635000,-595063.724707189,0.021161978448671
1640000,-595066.559457148,0.0212797772429694
1645000,-595052.971979485,0.0211832670605327
1650000,-595063.852288693,0.0211680533006471
1655000,-595051.768826509,0.0209522481348968
1660000,-595048.57131754,0.0208523464788136
1665000,-595034.482534587,0.0207281221697461
1670000,-595035.262724495,0.020618236444027
1675000,-595059.412102182,0.0206487817953588
1680000,-595047.194813227,0.0205473971910432
1685000,-595043.46516709,0.020951705873737
1690000,-595046.977249447,0.0200011520492682
1695000,-595052.2129673,0.0202385929275195
1700000,-595062.364581581,0.0200113346316237
1705000,-595053.960098452,0.0202690962677255
1710000,-595059.01131225,0.0202974158526853
1715000,-595053.124522663,0.0202950955068651
1720000,-595041.522220546,0.0200371784070003
1725000,-595041.672915553,0.0200026050547515
1730000,-595041.725415485,0.0203643651586221
1735000,-595045.159044951,0.0206774917539289
1740000,-595043.029446187,0.0201117383238446
1745000,-595033.028650411,0.0204265541817018
1750000,-595047.519745888,0.0202249077278996
1755000,-595035.582424463,0.0203838346946008
1760000,-595036.478520652,0.020549483811751
1765000,-595040.130185791,0.0207534854868468
1770000,-595036.718966351,0.0208106824446113
1775000,-595024.994882381,0.0208614185052471
1780000,-595039.401458264,0.0208287296971762
1785000,-595029.947756263,0.0207678136008386
1790000,-595025.513591972,0.0206741476780809
1795000,-595035.10354116,0.0206645872956854
1800000,-595014.333899631,0.0212536350251988
1805000,-595017.781842425,0.0207726753096542
1810000,-595018.725657658,0.0205145341025797
1815000,-595019.288477305,0.020405791700166
1820000,-595019.473866872,0.0205472606275293
1825000,-595019.250679693,0.0203600023977933
1830000,-595025.438078983,0.0208160320891263
1835000,-595036.804044615,0.020472537747929
1840000,-595032.308009928,0.0203206176775097
1845000,-595043.035782645,0.0204503576912449
1850000,-595037.814996202,0.0203397097331385
1855000,-595028.898354451,0.0210384553426382
1860000,-595022.219184272,0.0206703003414926
1865000,-595013.948932012,0.0205441076089083
1870000,-595016.509232946,0.0208802863349064
1875000,-595028.574289291,0.0206352838352626
1880000,-595019.078357683,0.0204290462530829
1885000,-595011.758532103,0.0200607167596859
1890000,-595012.773860331,0.0203612942462437
1895000,-595028.644094568,0.0202572167246539
1900000,-595011.94884498,0.0194133574720775
1905000,-595016.873151348,0.0194357771177657
1910000,-595030.152212998,0.0194775762780406
1915000,-595021.564313753,0.0201930123953287
1920000,-595019.849216521,0.0192920039653884
1925000,-595014.813243794,0.0197181640912107
1930000,-595013.479029098,0.0197531202836433
1935000,-595012.860639683,0.0198231204234589
1940000,-595004.754615811,0.019620888239083
1945000,-595013.741872772,0.0198341988079921
1950000,-595007.103715123,0.0200826881013152
1955000,-595014.366297524,0.0193449353120707
1960000,-595012.881785848,0.0200216421753806
1965000,-595014.397106382,0.0200297081384818
1970000,-595015.551375746,0.0196783238695927
1975000,-595008.602008724,0.0196327283243597
1980000,-595018.40036557,0.0203237092562292
1985000,-595006.692208579,0.0200211338682151
1990000,-595023.511201588,0.0201554978565611
1995000,-595014.349184527,0.0201122509881647
2e+06,-595002.969711513,0.0199028081617158
2005000,-595009.498503678,0.0196740985267839
2010000,-594998.87321443,0.0198518001731348
2015000,-594993.150758919,0.0195616145326686
2020000,-595007.031787675,0.019485023903493
2025000,-595002.832236177,0.0199884031904728
2030000,-594999.646469162,0.020017992511435
2035000,-594996.971148377,0.0194304573072062
2040000,-594996.924239873,0.0198974661851039
2045000,-594997.260565915,0.0202789668811849
2050000,-595004.471996253,0.0201177670332776
2055000,-595015.024885339,0.0199949126764061
2060000,-595011.581384398,0.0200071610231173
2065000,-595011.375596775,0.0200632312408489
2070000,-595012.175460895,0.0207806840801596
2075000,-595015.500222156,0.0201263554711392
2080000,-595002.065366698,0.0201969193094924
2085000,-595013.536914836,0.0205428956838703
2090000,-595017.620839438,0.0205109164465966
2095000,-595008.07404978,0.0204972211125451
2100000,-594991.771321021,0.0207537443427821
2105000,-595005.487093952,0.0205819952127835
2110000,-595000.685754582,0.0209326617402466
2115000,-595000.22286646,0.0214626058112564
2120000,-594998.853065363,0.0209521409166033
2125000,-595010.76061949,0.0210219537001158
2130000,-595022.94676458,0.021789379370039
2135000,-595028.52458959,0.0212797315454618
2140000,-595026.746775831,0.0214351420249378
2145000,-595028.611144006,0.0217128068046081
2150000,-595041.856819591,0.0215164842827924
2155000,-595030.039281205,0.0218566938617098
2160000,-595031.700426385,0.0229759634193289
2165000,-595022.128920789,0.0219932377440059
2170000,-595037.613179332,0.0220814901592502
2175000,-595026.874305435,0.0213269431862412
2180000,-595027.388645289,0.021477885033222
2185000,-595023.119908467,0.0215211029405998
2190000,-595019.529676882,0.0214536313853585
2195000,-595013.866378437,0.0213090553580798
2200000,-595010.864553444,0.0219549729473688
2205000,-595003.677548471,0.0217433554539954
2210000,-594998.744530815,0.0214658649779739
2215000,-595005.530212501,0.0211462773299003
2220000,-594997.836744473,0.021299770177491
2225000,-595003.720374451,0.0217326908344892
2230000,-595008.682406017,0.0216831877322764
2235000,-595006.642923222,0.0209394482778239
2240000,-595003.830121702,0.0215255693471831
2245000,-595005.787243938,0.0210292112087195
2250000,-595001.099871421,0.0214630588369044
2255000,-595011.847826663,0.0209777274251786
2260000,-595026.396337461,0.0214227197136137
2265000,-595018.361608669,0.0209825685959877
2270000,-595033.752333547,0.0209574831673767
2275000,-595037.488143452,0.0211465171572941
2280000,-595034.167961547,0.0215225213572322
2285000,-595034.01994607,0.0212435281200312
2290000,-595030.330292351,0.0209301073050298
2295000,-595022.273220605,0.021586885208621
2300000,-595029.749336144,0.0211584657332256
2305000,-595011.763242371,0.0211952597575992
2310000,-595010.354453522,0.0213511341073634
2315000,-595017.60191401,0.0216549700328138
2320000,-595009.27588887,0.0211578021648846
2325000,-595009.111079457,0.0213560313654102
2330000,-595003.909263392,0.0215839070964919
2335000,-595008.69291736,0.0210738787127715
2340000,-594997.604075205,0.0215190063710829
2345000,-595010.065945739,0.0211790862744695
2350000,-595006.959974046,0.0215133583122205
2355000,-595000.365772736,0.0206903009016032
2360000,-595005.78638811,0.0210179013765039
2365000,-595003.589945809,0.0208550256440208
2370000,-595014.124116735,0.0208722736170912
2375000,-595012.317009516,0.0214198588539648
2380000,-595021.980604143,0.0213954593426867
2385000,-595004.089239577,0.0216695675115593
2390000,-595006.335871511,0.0212915249051592
2395000,-595008.901524094,0.0211801309400685
2400000,-595001.98876928,0.0209791641958871
2405000,-595004.118743713,0.0206902350853427
2410000,-595002.979758164,0.0208630646249605
2415000,-595016.223863262,0.0205528217014422
2420000,-595017.253490856,0.0208088445337118
2425000,-595006.559505667,0.0204076315996557
2430000,-595006.223524852,0.0208573989132431
2435000,-595005.596333004,0.0207160344842717
2440000,-595007.270145888,0.0205630383362468
2445000,-595016.120523016,0.0205882800676675
2450000,-595022.01814941,0.019750635565167
2455000,-595003.800368699,0.0200824901221275
2460000,-595005.183129061,0.0198148059415376
2465000,-594996.370819999,0.0201787783927462
2470000,-594998.59638206,0.0205986804178028
2475000,-595001.369427149,0.0212063635001544
2480000,-595001.932430197,0.0208640253261391
2485000,-595002.527478653,0.0213290482250101
2490000,-594998.627243834,0.02076348326507
2495000,-594992.741036038,0.0213044294582227
2500000,-594987.812803488,0.021061872060618
2505000,-594992.468104063,0.0214426981754293
2510000,-594994.536141222,0.0217155187101704
2515000,-595000.287123291,0.0208858514208599
2520000,-595021.314017375,0.0212086879118956
2525000,-595026.409567056,0.0212133811898488
2530000,-595011.55922908,0.0207108365455494
2535000,-595016.738848022,0.0207607071272291
2540000,-595002.135364374,0.0203876023036145
2545000,-594998.084592303,0.0210304924581948
2550000,-595003.231634223,0.0212208941327105
2555000,-595012.386014134,0.020700196381441
2560000,-595016.432196489,0.0212046568967334
2565000,-594994.398486739,0.0212891140235978
2570000,-595002.192359319,0.0205975104554741
2575000,-595001.308692765,0.0210472133959709
2580000,-595001.859370125,0.02107292277587
2585000,-595011.084851882,0.0214679653800189
2590000,-595007.730759119,0.0217034442826989
2595000,-595009.574032881,0.0214174002972063
2600000,-595004.2255778,0.0216535434321336
2605000,-595008.735247413,0.021430286836778
2610000,-595003.875127111,0.0208778301179719
2615000,-595008.044362147,0.0208290532481073
2620000,-595002.549174984,0.0210994468975147
2625000,-595004.628899419,0.0206624657515617
2630000,-595006.001744916,0.0213812224310898
2635000,-595013.207317964,0.0214727404742943
2640000,-595015.766622872,0.0220681906652557
2645000,-595013.072623921,0.0217914716054982
2650000,-595014.427996996,0.0220098468048152
2655000,-595003.939207144,0.0216665516542977
2660000,-595011.989272871,0.0217274700120805
2665000,-594977.222657733,0.0221880413917008
2670000,-594949.507897129,0.0214529406824275
2675000,-594950.895471919,0.0210626470160272
2680000,-594965.99800478,0.0209591522999015
2685000,-594952.080949165,0.0210836291744732
2690000,-594964.040922396,0.0220688210514411
2695000,-594949.688623658,0.0217149394878706
2700000,-594965.781573293,0.0213615466673796
2705000,-594956.998930168,0.0210002347883185
2710000,-594954.977800694,0.02105529985302
2715000,-594951.814233753,0.0211817596387932
2720000,-594964.307183111,0.020856686424832
2725000,-594953.14134493,0.0209692783434445
2730000,-594953.112897314,0.0209760170517552
2735000,-594942.953299718,0.0212363197743131
2740000,-594929.019408533,0.0213553467367005
2745000,-594935.910194899,0.0211415511906253
2750000,-594941.590369894,0.0213935587943382
2755000,-594933.070322257,0.0205008953566891
2760000,-594939.148433847,0.0218287505447534
2765000,-594938.377169295,0.0216875157107292
2770000,-594947.567595946,0.0217609054925958
2775000,-594946.130936798,0.0222987486413203
2780000,-594934.945975063,0.0220557639566908
2785000,-594950.060719434,0.0215225309774641
2790000,-594964.436366727,0.0214227079693353
2795000,-594956.247108678,0.0218520696060742
2800000,-594954.832006903,0.0214137096481132
2805000,-594948.030949717,0.0215840167265338
2810000,-594953.138118173,0.0213951240663251
2815000,-594953.408204041,0.021370663524193
2820000,-594952.483666859,0.0200813650414816
2825000,-594938.020555651,0.0207552386833856
2830000,-594946.178115367,0.0212632629659511
2835000,-594932.632215049,0.0212689337737101
2840000,-594939.495746863,0.0211896646918345
2845000,-594933.894604387,0.0212976656589996
2850000,-594937.347682275,0.0213512395037916
2855000,-594968.757431491,0.0207700890693453
2860000,-594956.084122454,0.0208743091490033
2865000,-594947.823357359,0.0208055679748289
2870000,-594935.449288277,0.0202622330649819
2875000,-594932.11267941,0.0205341639923316
2880000,-594937.917135049,0.0203371247869422
2885000,-594932.858348724,0.020344052043846
2890000,-594927.887822611,0.0208515263610621
2895000,-594930.891934212,0.0210629263207238
2900000,-594931.869942378,0.0206917234279472
2905000,-594925.47012042,0.0203835790095693
2910000,-594924.364783797,0.0206130205264017
2915000,-594923.53897694,0.0202587483195964
2920000,-594928.271991993,0.0201085517753724
2925000,-594923.782383394,0.0205906310584093
2930000,-594934.069933243,0.0204439106846789
2935000,-594944.595726498,0.020994104242701
2940000,-594933.697580873,0.0212526721632959
2945000,-594934.8029892,0.0206494700134306
2950000,-594941.235781392,0.0205654125133979
2955000,-594927.49713946,0.0205533299364255
2960000,-594932.610866711,0.0203343662719388
2965000,-594943.425823939,0.0207213554269221
2970000,-594951.685370557,0.021147974825321
2975000,-594953.084166445,0.0201618862286326
2980000,-594954.614656031,0.020556593500442
2985000,-594942.097730732,0.02089296043377
2990000,-594947.141088504,0.0207281182143777
2995000,-594952.685372887,0.0204194868563635
3e+06,-594962.504899141,0.0206764647130633
3005000,-594947.899986685,0.0207880604931223
3010000,-594961.880890568,0.0205868241143954
3015000,-594948.967078208,0.020677835410125
3020000,-594947.495303276,0.021233725981442
3025000,-594950.309756242,0.0208578620170259
3030000,-594961.016753493,0.0208701474956782
3035000,-594952.345881155,0.0217214857169614
3040000,-594946.489806276,0.0219867372081695
3045000,-594939.188009535,0.021432756933763
3050000,-594939.143701212,0.0215863638133022
3055000,-594953.689911497,0.0216007485338317
3060000,-594951.577495144,0.0221661174525528
3065000,-594942.717686,0.022532101315248
3070000,-594945.890730591,0.0219604685636729
3075000,-594939.98354552,0.0221159889523053
3080000,-594962.379903271,0.022042362093386
3085000,-594947.684769168,0.0220458107395297
3090000,-594950.207888801,0.0215819035398496
3095000,-594952.970988062,0.0221600181312218
3100000,-594937.567738879,0.0219770911491589
3105000,-594934.986065799,0.0217307172508994
3110000,-594941.100438833,0.0224242352065733
3115000,-594958.045657155,0.0215068707595792
3120000,-594944.511953521,0.0224022913463847
3125000,-594926.802517233,0.0226013428567372
3130000,-594923.497325926,0.022015931287065
3135000,-594921.736182496,0.0223681917564059
3140000,-594931.20996706,0.0219133476759557
3145000,-594924.585944992,0.0215908288578018
3150000,-594936.610972045,0.0219946674215065
3155000,-594905.665038583,0.0216594577490003
3160000,-594919.456452658,0.0214361456317895
3165000,-594915.919369689,0.021828522424995
3170000,-594919.508336089,0.0221279457631578
3175000,-594920.333407862,0.0218219380288991
3180000,-594918.130689243,0.0222298599188658
3185000,-594912.11553011,0.0213899190244574
3190000,-594915.354935945,0.0217032591159217
3195000,-594910.132158213,0.0211401733487742
3200000,-594901.794383774,0.0217668718580713
3205000,-594943.56680361,0.0220326660198302
3210000,-594929.813975231,0.021294570859846
3215000,-594910.269812855,0.0216348030703729
3220000,-594910.396500954,0.0221375378331722
3225000,-594918.964976406,0.0217795325215503
3230000,-594921.467283972,0.0216481110598685
3235000,-594930.195793106,0.0216175749389701
3240000,-594920.847570812,0.0218638276707893
3245000,-594932.587325261,0.0211796599600443
3250000,-594931.600240969,0.0217258259235732
3255000,-594923.064084821,0.0212556288321205
3260000,-594916.132004209,0.021873904619259
3265000,-594920.656830907,0.0220003203718551
3270000,-594944.255703602,0.0215502500815269
3275000,-594910.951430169,0.0223570800932682
3280000,-594923.899298025,0.0221737751956953
3285000,-594921.831989497,0.0220506009939818
3290000,-594914.516480579,0.0220906250382031
3295000,-594915.210634537,0.0224587422149205
3300000,-594921.398494163,0.0225437839790512
3305000,-594925.225859281,0.0225151333563386
3310000,-594921.467689438,0.0224315607598775
3315000,-594913.25955667,0.0222994199192897
3320000,-594927.328408046,0.0223985422848238
3325000,-594935.647217979,0.0220647339683643
3330000,-594923.615068535,0.0220154001528002
3335000,-594920.241632375,0.0213246516270776
3340000,-594914.357542423,0.0206502715062969
3345000,-594913.62374568,0.0209069352261495
3350000,-594922.668532833,0.0210446018584328
3355000,-594907.425091295,0.021084572635843
3360000,-594908.214149113,0.0220752978107146
3365000,-594910.428956244,0.0222153164036903
3370000,-594905.948610092,0.0220341139192962
3375000,-594916.039711641,0.0218414530531179
