"state","likelihood","ucld.mean"
1845000,-616705.609134736,0.000432446989418439
1850000,-616705.237779871,0.000502992572477952
1855000,-616693.037854786,0.000480883687670276
1860000,-616695.702629765,0.000494992980157907
1865000,-616707.677576991,0.000520924488804743
1870000,-616697.604813064,0.000539072798682656
1875000,-616704.497034226,0.000469324099535163
1880000,-616687.172994151,0.000507502943736295
1885000,-616686.637014273,0.000459137714464948
1890000,-616697.740148938,0.000376086733338768
1895000,-616694.66629555,0.000419039041221534
1900000,-616694.145121735,0.000356922297175101
1905000,-616702.354688041,0.000294373372114953
1910000,-616697.655111858,0.0004521738477157
1915000,-616712.112602054,0.000432459923883097
1920000,-616707.220860176,0.000484900818750206
1925000,-616713.633520684,0.000550704863127492
1930000,-616706.029199291,0.00055914867554063
1935000,-616715.567746477,0.000554071425357396
1940000,-616710.904089769,0.000558255931678717
1945000,-616712.129235078,0.000550921841041353
1950000,-616716.832618699,0.000523924053786052
1955000,-616714.137163539,0.000456221827864364
1960000,-616714.003266412,0.000468932300870637
1965000,-616702.55826137,0.000422116992386547
1970000,-616702.239535067,0.000407234106314313
1975000,-616702.002641397,0.000464899244076089
1980000,-616697.200257974,0.000440222351865709
1985000,-616702.167773555,0.000420365477959672
1990000,-616709.860076876,0.000397588375134182
1995000,-616711.206481364,0.000413895041985425
2e+06,-616722.135238793,0.000440401288490891
2005000,-616708.968886653,0.000457770120006328
2010000,-616718.336205356,0.000485527654921489
2015000,-616714.771967548,0.000481069305038898
2020000,-616710.635874975,0.000475985612487355
2025000,-616724.198739264,0.000502056379060105
2030000,-616716.183060861,0.000465808465088793
2035000,-616709.459068678,0.000500793904122772
2040000,-616697.960330027,0.000447548328553534
2045000,-616702.455231176,0.000449271087690674
2050000,-616688.438654074,0.00041553987049339
2055000,-616705.572240914,0.000360655223343937
2060000,-616706.139753862,0.000322404749488763
2065000,-616586.412115341,0.00032416053400158
2070000,-616573.236545325,0.000379045329998164
2075000,-616561.023539486,0.00031625700633795
2080000,-616570.089402284,0.000345898448178559
2085000,-616574.366113441,0.000330329792552607
2090000,-616574.124761147,0.000346054046444358
2095000,-616565.667232436,0.000330256133609593
2100000,-616576.816834535,0.000334905516644055
2105000,-616563.881569075,0.000307385571142065
2110000,-616542.935045396,0.00029368011382163
2115000,-616551.677552666,0.000344007307563262
2120000,-616544.710273142,0.000395667875624128
2125000,-616553.497632293,0.000381990367741249
2130000,-616566.288693089,0.000435102121487728
2135000,-616547.500864092,0.000406143685436786
2140000,-616557.53686823,0.0004306227902715
2145000,-616558.420460953,0.000404424102812077
2150000,-616547.544468856,0.00030203316612917
2155000,-616555.474072474,0.000276325005167222
2160000,-616553.516433653,0.000306245401198101
2165000,-616567.865522877,0.000349677066643606
2170000,-616553.45344056,0.000353575188900354
2175000,-616562.717585174,0.000370352049101443
2180000,-616554.464886896,0.000377846765944235
2185000,-616550.611303566,0.000410330425046949
2190000,-616554.327021665,0.000411769227188284
2195000,-616560.909072557,0.000386667523297657
2200000,-616565.413812108,0.000404160354116178
2205000,-616565.958183365,0.000373686079881916
2210000,-616566.672396265,0.000415800835661104
2215000,-616560.477134691,0.000399267965183441
2220000,-616571.296145729,0.000333060936508604
2225000,-616564.525230798,0.000319020144698568
2230000,-616579.109714302,0.000280983743734852
2235000,-616579.417411723,0.000324786978337368
2240000,-616557.392678958,0.000372953076744198
2245000,-616565.054082061,0.00039200617748784
2250000,-616552.406747109,0.000405670304015665
2255000,-616554.329701269,0.000370157405642012
2260000,-616579.876188684,0.000352054146242691
2265000,-616562.54920078,0.000338411333254307
2270000,-616552.673250375,0.000382995441896407
2275000,-616570.191368209,0.000396305975538842
2280000,-616570.761391465,0.000375213093556785
2285000,-616562.921112823,0.00036599050971423
2290000,-616579.63336688,0.000335298086311343
2295000,-616580.092825011,0.000396518722605129
2300000,-616571.54278981,0.000331555791488547
2305000,-616571.243309411,0.000410824569591433
2310000,-616548.252730713,0.000413516842257981
2315000,-616548.982319934,0.000458260968914658
2320000,-616555.495859149,0.000417292007615647
2325000,-616558.423274968,0.000396820562484651
2330000,-616550.212656931,0.000391780452805244
2335000,-616553.030370243,0.000393663583248084
2340000,-616556.132438582,0.000389206522534369
2345000,-616560.237028118,0.000397627493228512
2350000,-616557.607529599,0.000406962377594878
2355000,-616547.671058057,0.00037266130818404
2360000,-616559.714628179,0.000441348228459551
2365000,-616547.478624462,0.000411320424139651
2370000,-616559.076901207,0.00036351721957382
2375000,-616558.069456574,0.00036157943990207
2380000,-616544.429896375,0.000403413694296264
2385000,-616548.412968188,0.000407201498278471
2390000,-616561.328766857,0.00049353629984444
2395000,-616560.419150507,0.0004303851783711
2400000,-616574.026440596,0.00042391064206547
2405000,-616561.561612814,0.000482794912720937
2410000,-616574.641176565,0.000423047791993255
2415000,-616571.060389037,0.000445459343718248
2420000,-616556.425346849,0.000494839666533181
2425000,-616567.942297989,0.000526610012562204
2430000,-616560.026971859,0.000495251057669726
2435000,-616555.773157748,0.000492742243055214
2440000,-616563.246866038,0.0004752391195508
2445000,-616545.457528417,0.00048825455888832
2450000,-616560.0693482,0.000505950109061825
2455000,-616563.675183727,0.000537169065364504
2460000,-616550.570195095,0.000512135006701491
2465000,-616566.154027243,0.000514918362064194
2470000,-616569.912788076,0.000528083482086443
2475000,-616574.171507565,0.000511387836177025
2480000,-616572.542163012,0.000522160913883927
2485000,-616576.280373755,0.000513126900818344
2490000,-616566.995071066,0.000494139080988246
2495000,-623905.238393787,9.22731548734595e-06
2500000,-637381.743961216,0.000132323335883544
2505000,-628813.543127109,8.80167290599722e-05
2510000,-616225.130449493,0.000140337101309252
2515000,-617338.183091111,2.53697784766667e-05
2520000,-596286.486717516,1.81220202075901e-05
2525000,-633909.19182512,0.000191700850362037
2530000,-621882.041434665,2.15613591102574e-05
2535000,-613448.008168806,5.56743755170944e-05
2540000,-624517.039640135,0.000330220194838705
2545000,-629977.086422949,0.000237779401719574
2550000,-613940.416845859,0.000269856992831661
2555000,-606741.782301469,0.000110169199893064
2560000,-608742.243948905,0.000176586478430018
2565000,-616378.544670197,9.70937206227625e-06
2570000,-619371.198465011,8.44829345578785e-05
2575000,-613814.892886247,8.53089199392243e-05
2580000,-615375.501217099,0.000316117424277789
2585000,-617377.563924171,0.000141777221933949
2590000,-625859.135456028,0.000101633684306157
2595000,-612528.737446742,0.000174890514392038
2600000,-630066.836681183,0.000465870436927837
2605000,-624290.223688171,0.000140406787129544
2610000,-627681.413960805,6.80296757098288e-05
2615000,-619375.479724298,0.000117879786798082
2620000,-611828.796660762,0.000265642598794699
2625000,-617703.427231284,0.000116830545468417
2630000,-611901.079654412,0.000234548350305369
2635000,-606441.279443288,8.66698445628856e-06
2640000,-620204.948243864,0.000223028287884492
2645000,-618143.227327063,6.65748902664606e-05
2650000,-626093.61907828,8.01739557989682e-05
2655000,-628612.527273226,0.000316484041228737
2660000,-624160.620199348,6.99304059254591e-05
2665000,-631752.658768702,6.52138996773297e-05
2670000,-618166.591129633,0.000272419618275867
2675000,-622773.284326594,5.50421128750684e-05
2680000,-626122.653945836,0.000146025801951049
2685000,-606506.856181464,0.000156361424607886
2690000,-635891.420725111,0.000264418704191477
2695000,-625106.321386303,9.21371349109996e-05
2700000,-635817.904266802,7.71822297198736e-05
2705000,-618027.824917512,0.000243639917089443
2710000,-627856.179082972,0.000142421491108643
2715000,-621591.174154324,6.90741637180083e-05
2720000,-606243.39876513,5.44555741122264e-05
2725000,-622571.560189952,6.02647397163133e-05
2730000,-621678.565717803,3.49828664433207e-05
2735000,-619096.722366494,0.000230763809092235
2740000,-627747.090985633,0.000154333828565581
2745000,-607576.947653388,0.000217641994438734
2750000,-613223.038181271,0.000140057059204151
2755000,-625213.592302814,3.39413894643802e-06
2760000,-596706.864066299,0.000174435608942224
2765000,-626183.371972388,0.000152189151589771
2770000,-626958.786312204,0.000123181224180773
2775000,-622437.587457852,9.01799474571188e-05
2780000,-605019.186271274,0.000115345391688415
2785000,-614235.827011134,6.56895401994644e-07
2790000,-635919.336534418,0.000196576361977439
2795000,-619115.399883819,3.320964656767e-05
2800000,-621870.073211269,0.000312178992145232
2805000,-627550.460608282,8.50570461049683e-05
2810000,-617516.989975463,0.000118771031358724
2815000,-620767.076364345,5.68046406667715e-06
2820000,-628226.937353169,4.39864328804814e-05
2825000,-615985.373727019,0.000323237306156626
2830000,-627447.705700414,5.69757038759013e-06
2835000,-614051.551922753,6.67600328046166e-05
2840000,-610660.697056123,5.16509637032168e-06
2845000,-644196.486604575,0.000282536047036497
2850000,-625395.152185643,2.43069061547669e-05
2855000,-623793.524914395,0.000303031030537221
2860000,-617925.979359839,0.000172476451929098
2865000,-618403.572826402,6.04089258962773e-05
2870000,-606895.622858451,8.59079042562393e-05
2875000,-625593.60597433,0.000107639313032497
2880000,-616899.622047983,3.94142956516157e-06
2885000,-625135.55776186,0.000243985466186923
2890000,-626159.39038743,8.56006566114368e-05
2895000,-603872.699796951,1.87658241586248e-05
2900000,-610618.884103115,1.7969067569042e-05
2905000,-629280.545203523,8.81933902097837e-05
2910000,-629597.323460068,6.27936608590916e-07
2915000,-622318.068343316,6.02746255737649e-06
2920000,-640028.965235521,4.18646792834246e-05
2925000,-629767.364898233,2.59595142851862e-05
2930000,-627222.735337564,0.000248843103689025
2935000,-604658.722397345,0.000188388956824448
2940000,-632806.977690597,6.66054716242233e-05
2945000,-617258.856995923,0.000346765108313316
2950000,-605121.920779796,0.000171624236513109
2955000,-605157.218385452,0.000276714777033071
2960000,-620327.443373986,0.00021566246361067
2965000,-603306.292892696,0.000228989563543764
2970000,-627750.03219769,0.000198118105886416
2975000,-629496.286388366,0.000178460647508343
2980000,-609279.593212766,6.55377070051182e-05
2985000,-619967.529242189,1.30096649969879e-05
2990000,-606370.508412011,0.00031084515511958
2995000,-610771.56636059,8.39087089463851e-05
3e+06,-604425.13721162,4.34540628002122e-05
3005000,-605448.59615956,0.000449214626814548
3010000,-616650.979605783,0.000172491242215644
3015000,-627388.636349952,0.000259185143009194
3020000,-603148.223188509,0.000268725667472111
3025000,-629018.12335222,1.51052692950976e-05
3030000,-626441.678445893,9.77792035179341e-05
3035000,-616064.587689103,4.83822328361557e-05
3040000,-624876.713682237,0.000140472153068839
3045000,-613452.62813425,0.000113412666154653
3050000,-612782.626307661,0.000309067338598097
3055000,-626243.072064056,0.000282350918705316
3060000,-628510.024742853,9.48937093629905e-05
3065000,-603921.754048049,0.000152395961417242
3070000,-613967.03368763,5.65857441214086e-05
3075000,-632636.158543219,0.000102301955226924
3080000,-614729.185953914,0.000114714192459041
3085000,-622749.404930055,0.000113089266406423
3090000,-616344.566873046,5.3813798362621e-05
3095000,-623254.864829344,0.00039634587126922
3100000,-614722.149380565,0.000371079134140344
3105000,-607512.15858064,0.000413888308082555
3110000,-620891.203074969,0.000329797733556738
3115000,-645705.559178393,2.61747588269249e-05
3120000,-604694.016026494,6.70588286597514e-05
3125000,-622777.625161644,4.44071507159498e-05
3130000,-620044.414682039,6.34403950506882e-05
3135000,-616046.960790837,9.04165471459061e-05
3140000,-609761.633127226,1.73346245952004e-05
3145000,-620774.866383664,1.39753399857596e-05
3150000,-635132.054789975,0.000249149093689937
3155000,-619189.054390288,2.76047720254463e-06
3160000,-620263.09962901,4.35993440531792e-05
3165000,-626125.566428741,0.000110283163448689
3170000,-627527.704104075,0.00039962458065768
3175000,-611209.942455775,0.000293321791002159
3180000,-618814.709142873,2.2435099536138e-05
3185000,-636694.66789291,0.000186868273056582
3190000,-602365.359528981,0.000174182366756696
3195000,-603244.816661293,0.000322121102855076
3200000,-621122.197124018,0.000176555523173928
3205000,-607317.935262885,9.23307510143171e-05
3210000,-615891.326792413,5.52762890425614e-07
3215000,-615847.949641631,0.000168438768400358
3220000,-624586.256544459,0.000130152563875892
3225000,-634673.340133578,1.58098603717096e-05
3230000,-624572.093275452,0.000123551172457304
3235000,-613193.347692484,0.000131391790556453
3240000,-615030.014860708,0.000145961208190811
3245000,-627602.293407791,0.000277103834113591
3250000,-622644.553374644,7.51877828687453e-05
3255000,-628543.364782455,0.000253002899204462
3260000,-629229.252068287,7.34264787931129e-05
3265000,-624515.809871068,7.66321684177486e-05
3270000,-630351.244291274,6.80273979131168e-05
3275000,-620657.04547391,3.64928050604725e-05
3280000,-614996.953988284,0.000294658754501845
3285000,-624981.880872987,0.000213543618644241
3290000,-616425.568913237,0.000126883308797975
3295000,-635654.517319675,0.000220719607403768
3300000,-610763.81143747,7.33087430879027e-05
3305000,-615546.052995671,9.10662870915586e-05
3310000,-614229.785384791,0.000285026675229927
3315000,-614160.046382033,0.000189787514071599
